country_host,name,requirements,study_field,study_level,url
Estados Unidos,"Beca Amelia Earhart, 2022-2023","1. Son elegibles las mujeres de cualquier nacionalidad que cursen un doctorado o realicen investigaciones y que demuestren un expediente académico superior en la realización de sus investigaciones aplicadas a la ingeniería aeroespacial o las ciencias espaciales.,2. Es imperativo que las estudiantes estén registradas en un programa de doctorado / investigación de tiempo completo,3. Que hayan completado al menos un año de ese programa o hayan recibido una maestría en un campo de aplicación aeroespacial al momento de presentar la solicitud.,4. La solicitante debe estar registrada en un programa de doctorado, o investigación a tiempo completo, antes del 15 de noviembre de 2022 y no deberá graduarse antes de abril de 2023.,5. Tenga en cuenta que los programas de investigación posdoctoral no son elegibles para la beca.,EXCLUSIONES,a. Las solicitantes no deben graduarse de su doctorado o programa de doctorado antes de abril de 2024.,b. Tenga en cuenta que los programas de investigación posdoctorales no son elegibles para la beca.,c. Las socias clasificadas (miembros del club y personas físicas con afiliación directa a Zonta International) y empleados de Zonta International y de la Fundación Zonta para la Mujer, y sus familiares (antepasados, descendientes, adoptados, hermanos, sobrinas o primos, y las de su cónyuge o pareja de hecho), no podrán optar a la Beca.,d. Igualmente, tenga en cuenta que las becarias anteriores del Programa Amelia Earhart no son elegibles para solicitar la renovación de la beca por un segundo año.",ciencias de la computación,Doctorado,https://becas-sin-fronteras.com/beca/beca-amelia-earhart-11225/
"online,Estados Unidos","Becas OEA – MIU City University Miami, 2022","1. Para obtener información detallada sobre el perfil requerido para cada programa de estudios, se recomienda que el solicitante visite el sitio web en esta página: https://miuniversity.edu/academic-programs/?utm_source=other&utm_medium=web&utm_content=pdf&utm_campaign=othermarconi_pdfen_gen_oea_web e ingrese el título de su preferencia.,2. Para solicitar una beca OEA-MIU es imprescindible haber sido admitido en alguno de los programas de estudio descritos anteriormente en la tabla de programas de MIU.,3. Los solicitantes deben seguir el proceso de admisión de MIU al programa de estudios de su interés.,4. El solicitante debe presentar toda la documentación que MIU requiere (ver la página: https://miuniversity.edu/admission/international-students/online/?utm_source=other&utm_medium=web&utm_content=pdf&utm_campaign=othermarconi_pdfen_gen_oea_web. Una vez que el estudiante es admitido al programa de su elección, MIU emitirá al estudiante una carta de aceptación.,5. Los solicitantes deben tener en cuenta que es necesario realizar el pago de la tasa de admisión exigida por MIU, para poder ser admitidos en el programa de estudios. Para obtener más información sobre los costos de admisión, comuníquese directamente con MIU.,6. Los estudiantes interesados en solicitar la beca deben seguir el proceso de admisión directamente con MIU, mencionado anteriormente.,7. Al ser admitido a los programas de estudios incluidos en esta convocatoria y recibir la carta de solicitud, el postulante será considerado automáticamente como candidato a la beca OEA-MIU.,8. La MIU y la OEA constituirán un Comité especializado para realizar la selección de los cien becarios. Entre los elementos que se considerarán para la adjudicación de becas se encuentran los siguientes aspectos:,9. La distribución geográfica de los candidatos, teniendo en cuenta las necesidades más importantes de los Estados Miembros, según el Índice de Desarrollo Humano reportado por el Programa de Naciones Unidas para el Desarrollo (PNUD).,PARA SER CONSIDERADO PARA ESTA OPORTUNIDAD DE BECA, EL SOLICITANTE DEBE,a. Proporcionar una carta de admisión incondicional a la MIU City University Miami.,b. Esta oportunidad de beca está abierta a nuevos solicitantes, así como a estudiantes actuales de MIU que sean de un estado miembro de la OEA.,c. Enviar una solicitud de beca completa con todos los documentos de respaldo requeridos.,d. Ser ciudadano o residente legal en cualquiera de los Estados miembros de la OEA,e. Aplicantes de Argentina deberán llenar el siguiente formulario: http://www.oas.org/en/scholarships/PAEC/2018/NOTA-SOLICITUD-DGCIN-2017.doc y,f. enviarlo a la Oficina Nacional de Enlace (ONE) en Argentina,LOS SIGUIENTES SOLICITANTES NO SON ELEGIBLES PARA ESTAS BECAS,1. Becarios actuales de la OEA,2. Personal de la SG / OEA y sus familiares inmediatos o consultores de la SG / OEA,3. Funcionarios permanentes de la OEA y sus familiares inmediatos.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad",https://becas-sin-fronteras.com/beca/becas-oea-miu-city-university-miami-a3048/
Colombia,"Becas Generación E – Componente excelencia, 2022","Si estás interesado(a) en participar en la convocatoria del componente de Excelencia, debes cumplir los siguientes requisitos para ser identificado(a) como potencial beneficiario(a) – candidato(a):,1. Tener nacionalidad colombiana.,2. Haber obtenido el título de grado de bachiller en el año 2021,3. Haber presentado las pruebas de Estado Saber 11º en 2021 y cumplir uno de los siguientes requisitos:,4. Encontrarse dentro de los 10 bachilleres con mejores puntajes de la prueba Saber 11° para los Departamentos de Amazonas, Arauca, Caquetá, Casanare, Cesar, Chocó, Guainía, Guaviare, La Guajira, Archipiélago de San Andrés, Providencia y Santa Catalina, Putumayo, Vaupés y Vichada.,5. Para el resto de los Departamentos aplican los 3 mejores puntajes.,6. Obtener un puntaje igual o superior a 365 en las pruebas Saber 11°.,7. Estar registrado en la base nacional del Sistema de Selección de Beneficiarios para Programas Sociales (SISBEN) metodología IV , suministrada por el Departamento Nacional de Planeación (DNP) con anterioridad al 30 de octubre de 2021 y encontrarse en los grupos y subgrupos indicados a continuación:,GRUPO: SUBGRUPO,Grupo A: A1, A2, A3, A4, A5,Grupo B: B1, B2, B3, B4, B5, B6, B7,Grupo C: C1, C2, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16, C17, C18,8. Únicamente se exceptuará del requisito del SISBEN IV, al joven que pertenezca a la población indígena y que se encuentre registrado en la base censal del Ministerio del Interior con anterioridad al 30 de octubre de 2021.,9. Para el diligenciamiento del Formulario No. 2 Inscripción, el potencial beneficiario – candidato deberá contar con la admisión al programa académico en una Institución de Educación Superior (IES) que haga parte de la oferta de la convocatoria del componente de Excelencia.,10. El apoyo para gastos académico y/o generales – sostenimiento, depende del proceso de legalización y renovación de la matrícula de cada semestre por parte de cada beneficiario. El monto de este apoyo se establecerá por el ICETEX de acuerdo a las siguientes condiciones:,10.1. 1SMMLV: Cuando la Institución de Educación Superior elegida se encuentra en la misma ciudad en donde cursó su bachillerato.,10.2. 2SMMLV: Cuando la Institución de Educación Superior elegida queda en otro municipio diferente de donde cursó su bachillerato y su departamento contaba con Instituciones de Educación Superior acreditadas o con el 25% de su oferta académica de pregrado acreditada.,10.3. 3SMMLV: Cuando la Institución de Educación Superior elegida queda en un municipio diferente de donde cursó su bachillerato y su departamento NO contaba con Instituciones de Educación Superior acreditadas o con el 25% de su oferta académica de pregrado acreditada.,AL SER IDENTIFICADO COMO POTENCIAL BENEFICIARIO - CANDIDATO A LA CONVOCATORIA, DEBO:,a. Conocer y acogerme a todas las disposiciones incluidas en el Reglamento Operativo con respecto a la convocatoria,b. Realizar los procesos de la convocatoria dentro de los tiempos del cronograma y de acuerdo con las condiciones establecidas.,c. Tener en cuenta que la identificación como potencial beneficiario – candidato solo aplica para los procesos de convocatoria del año 2021 y para iniciar mis estudios en el año 2021.","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-generacion-e-componente-excelencia-a2065/
España,"Becas del Ministerio de Ciencia e Innovación para Estudiantes de Postgrado en la Residencia de Estudiantes, 2022-2023","1. Poseer la nacionalidad española o de un país iberoamericano. Si ésta es adquirida, ha de hallarse efectivamente concedida y no en tramitación en el momento de solicitud de la beca.,2. También podrán optar a la beca aquellas personas que posean la nacionalidad de un Estado miembro de la Unión Europea y acrediten su residencia en España en el momento de solicitud de la beca. En este caso, deberán poseer perfecto dominio del castellano. Para acreditar la residencia en España se deberá presentar una copia del Certificado de registro de ciudadano de la Unión Europea.,3. Estar en posesión de un título universitario oficial de Grado, o equivalente, y estar en periodo de formación predoctoral, con un proyecto de investigación o de tesis doctoral en cualquier ámbito del conocimiento. No podrán optar a esta beca aquellas personas solicitantes que ya estén en posesión de un título de doctorado.,4. Presentar una memoria del trabajo que desea realizar durante el período de disfrute de la beca.,5. Tener como máximo 30 años en el momento de solicitud de la beca.,6. Estar al corriente en el cumplimiento de las obligaciones tributarias y con la Seguridad Social.,7. No recibir otras ayudas, públicas o privadas, que financien los mismos gastos que esta beca.,8. Las personas que soliciten la beca reservada para personas con discapacidad habrán de tener reconocida la condición legal de persona con discapacidad con un grado de minusvalía igual o superior al 33 por 100.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-del-ministerio-de-ciencia-e-innovacion-para-estudiantes-de-postgrado-en-la-residencia-de-estudiantes-a2516/
Suiza,"Becas de Excelencia del Gobierno de Suiza para postdoctorado, 2023-2024","1. Poseer un Doctorado obtenido después del 31 de diciembre de 2019 y antes del 31 de julio de 2023 (certificado de doctorado completado) reconocido por la universidad suiza. Como prueba, el título debe enviarse a la Comisión Federal de Becas antes del inicio de la beca.,2. Los solicitantes que hayan estado en Suiza por más de un año antes del comienzo de la beca, en septiembre, no son elegibles.,3. Los solicitantes que hayan estado en Suiza desde más de un año al comienzo de la beca en septiembre no son elegibles.,4. Documento de referencia si procede: añadir el permiso de residencia a los documentos de solicitud.,5. Los solicitantes deben proporcionar una carta de un profesor académico anfitrión (incluido su breve CV) en la universidad suiza elegida que confirme por qué está dispuesto a supervisar y apoyar la investigación postdoctoral. Sin dicha carta de apoyo específica, la solicitud será rechazada.,6. No se aceptan como supervisores académicos para los solicitantes de becas postdoctorales a sus antiguos mentores de doctorado ni a sus codirectores para el doctorado cotutelle si el supervisor académico está en una universidad suiza.,7. Los solicitantes deben tener una propuesta de investigación que incluya un plazo. Esta es la pieza central de la aplicación. El solicitante debe dedicarle toda la atención requerida.,8. Los solicitantes deben tener el dominio de las habilidades lingüísticas necesarias requeridas para la investigación postdoctoral.,9. Se espera que los becarios radiquen en Suiza durante el período completo de duración de la beca.","ciencias de la computación,Ingeniería",Posdoctorado,https://becas-sin-fronteras.com/beca/becas-de-excelencia-del-gobierno-de-suiza-para-postdoctorado-a1030/
Suiza,"Becas de Excelencia del Gobierno de Suiza para doctorado, 2023-2024","1. Poseer una maestría o título universitario equivalente obtenido antes del 31 de julio de 2023 (certificado de grado completado) reconocido por la universidad suiza.,Como prueba, el título debe enviarse a la Comisión Federal de Becas antes del inicio de los estudios.,2. La fecha de nacimiento del solicitante debe ser posterior al 31 de diciembre de 1987.,3. Una copia de la carta de apoyo de un profesor académico anfitrión con derecho a supervisar un doctorado (incluido su breve CV) en la universidad suiza elegida que confirme por qué está dispuesto a supervisar y apoyar la tesis doctoral. Si un profesor asistente apoya una candidatura, un profesor titular que tenga derecho a supervisar el doctorado durante toda la beca debe firmar conjuntamente la carta de apoyo. Esta carta no es la misma que la carta de recomendación confidencial también solicitada. Para estudios de doctorado en una Universidad de Ciencias Aplicadas, es obligatoria una carta adicional de apoyo de un miembro de la facultad de la universidad de investigación anfitriona en la que se completará el doctorado. Tenga en cuenta: los títulos de doctorado solo pueden ser otorgados por universidades de investigación.,4. Propuesta de investigación incluyendo un cronograma. Esta es la pieza central de la aplicación. El solicitante debe dedicarle toda la atención requerida.,5. Se espera que los becarios se muden a Suiza durante el período de su beca.","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/becas-de-excelencia-del-gobierno-de-suiza-para-doctorado-a1029/
Brasil,"Becas UNILA en Brasil, 2023","REQUISITOS,1. Podrá postular a un cupo en las carreras de grado UNILA el/la postulante que, en el acto de la inscripción, cumpla obligatoriamente con la totalidad de los siguientes requisitos:,1.1. No tener la nacionalidad brasileña, aunque binacional;,1.2. Haber concluido los estudios de educación media, secundaria o formación equivalente fuera de Brasil;,1.3. No tener vínculo activo en carreras de grado UNILA; y,1.4. Tener como mínimo 18 (dieciocho) años o cumplir 18 (dieciocho) años hasta la fecha de la matrícula.,2. Podrán postular a un cupo en las carreras de grado UNILA postulantes provenientes de países latinoamericanos o caribeños, a excepción de Brasil:,2.1. Que tengan el Idioma Español como lengua oficial: Postulantes de nacionalidad legalmente comprobada y declarada de uno de los países de América Latina y el Caribe, en conformidad con el Anexo III;,2.2. Que no tengan el Idioma Español como lengua oficial: Postulantes de nacionalidad legalmente comprobada y declarada de uno de los países de América Latina y El Caribe, de conformidad con el Anexo III, siempre que presenten uno de los siguientes documentos:,a) certificación internacionalmente reconocida de competencia en el Idioma Español (CELU o DELE); o,b) certificación internacionalmente reconocida de competencia en el Idioma Portugués (Celpe– Bras); o,c) estar residiendo en Brasil o en cualquier país de lengua española de América Latina desde hace por lo menos 12 (doce) meses en la fecha de la inscripción, siempre que se lo compruebe a través de documento legal de identificación del país de dicha residencia.,§ 1º. Para efectos de acreditar lo señalado en el inciso c, se aceptará visado adjunto al pasaporte, junto con un sello de entrada y salida de Brasil o de cualquier país latinoamericano de habla hispana.,§ 2º. A los efectos de acreditar competencia, no se aceptará la carga lectiva de asignaturas de idioma español o portugués cursadas durante la educación secundaria.","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-unila-en-brasil-a0870/
"online,Colombia","Becas crédito del Fondo Comunidades Indígenas Álvaro Ulcué Chocué – ICETEX, 2022","1. Ser colombiano,2. Pertenecer a una comunidad indígena, debidamente registrada ante la – Dirección de Asuntos Indígenas Minorías y Rom del Ministerio del Interior.,3. Inscribirse en la convocatoria de acuerdo con el procedimiento establecido. Para este caso, 2022-2.,4. Presentar e inscribir el trabajo comunitario a desarrollar en la comunidad durante la época de estudios con su respectivo Aval de la comunidad a la cual pertenece.,5. Presentar el acta de socialización del proyecto ante la comunidad.,6. Estar admitido o estudiando en una Institución de Educación Superior –IES- dentro de la vigencia para la cual solicita el crédito (segundo semestre de 2022).,7. Si fue beneficiario del fondo y no culminó estudios y desea aplicar nuevamente, deberá reintegrar la totalidad los valores girados anteriormente y aplicar a una nueva convocatoria; solo podrá beneficiarse por el fondo por una única vez.,8. No tener título profesional (para aspirantes de pregrado).,9. No tener título de posgrado (para aspirantes de postgrado).,10. No puede ser beneficiario de dos o más créditos del Fondo al mismo tiempo.,11. No requiere Codeudor.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-credito-del-fondo-comunidades-indigenas-alvaro-ulcue-chocue-a1821/
España,"Becas de Formación Doctoral en Ingeniería Energética y sostenible – Becas AUIP, 2022","PERFIL Y REQUISITOS DEL ALUMNADO. Podrán llevar a cabo los estudios dentro de este Programa un máximo de quince (15) estudiantes, de los cuales:,1. Siete (7) serán procedentes del INTEC,2. Tres (3) de la USFX,3. Los cinco (5) restantes podrán ser solicitantes de otras instituciones universitarias latinoamericanas asociadas a la AUIP.,NOTAS,a. No obstante, si se apreciara la presencia de méritos extraordinarios en otros solicitantes, superando los quince (15) previstos, y tras informe favorable Comisión Coordinadora del Programa, la Comisión Académica del Programa de Doctorado en Ingeniería Energética de la UCA podrá admitir en su programa de doctorado un máximo de cinco (5) alumnos más, hasta un total de veinte (20), que podrán beneficiarse del régimen de este Programa, a excepción de la beca.,b. El perfil de ingreso recomendado del alumnado se corresponde con graduados o licenciados en el área de las Ciencias Tecnológicas (Códigos UNESCO: 33), que además cuenten con un título oficial de nivel equivalente a Máster en las mismas áreas de las enseñanzas mencionadas anteriormente, y que faculte, en el país expedidor del título para el acceso al doctorado.,REQUISITOS,1. Los candidatos deberán cumplir con los requisitos de acceso y criterios de admisión del Programa de Doctorado en Ingeniería Energética y Sostenible de la UCA, recogidos en el artículo 11 del Reglamento UCA/CG06/2012 (modificado el 4 de mayo de 2016, BOUCA n.º 208), de 27 de junio de 2012 y lo establecido en los RD 99/2011 y RD 967/2014, así como los siguientes requisitos específicos:,2. Estar es posesión de un título de Máster que dé acceso en el país de origen a los estudios de doctorado, de acuerdo con lo establecido en los artículos 6.º y 7.º del Real Decreto 99/2011, y los que, en su caso, establezcan el Reglamento UCA/CG06/2012, de 27 de junio de 2012, por el que se regula la ordenación de los estudios de doctorado en la UCA y la propia memoria del Programa de Doctorado.,3. Acreditar una trayectoria de experiencia científica, académica y/o profesional, relacionada con la oferta del Programa de Doctorado.,4. Estar residiendo en alguno de los países de América Latina y proceder de alguna universidad asociada a la AUIP, preferentemente teniendo vinculación actual como docente, investigador, personal laboral, administrativo, etc. y contando con el aval institucional de dicha universidad.,5. La AUIP será la encargada de la gestión de las solicitudes a través de su aplicación informática.",ciencias de la computación,Doctorado,https://becas-sin-fronteras.com/beca/becas-de-formacion-doctoral-en-ingenieria-energetica-y-sostenible-becas-auip-a3039/
"online,Argentina,Brasil,Colombia,Ecuador,El Salvador,México","Becas Programa de Formación de Profesores de Educación Superior para América Latina y El Caribe – ProLAC, 2022","1. Las aplicaciones a las becas serán de carácter individual y podrán ser presentadas en los idiomas listados en la Tabla de cursos de Maestría y Doctorado del ProLAC.,2. Ser profesor(a) de universidades o instituciones de Educación Superior de América Latina y el Caribe asociadas al GCUB, la UDUAL, la ASCUN, el CSUCA o la ANUIES.,3. El(la) profesor(a) no puede postularse para becas en el país dónde es ciudadano(a) o residente permanente.,4. Tener la capacidad de financiar los gastos extras no cubiertos por la beca (boleto aéreo,,5. En caso de asignación de beca parcial o completa, no será permitida la acumulación de becas de estudio, ofrecidas por instituciones de países latinoamericanos o caribeños o por cualquier otro órgano o institución extranjera.,6. trámite de visa, seguro médico internacional para todo el periodo de estudios y demás gastos de subsistencia adicionales a los apoyos descritos en el punto 1.3).,7. Cada profesor(a) deberá postularse a dos Programas de Maestría o dos Programas de Doctorado, de diferentes instituciones participantes, preferentemente de países diferentes (ver mapa).","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-programa-de-formacion-de-profesores-de-educacion-superior-para-america-latina-y-el-caribe-prolac-gcub-udual-a2283/
"Argentina,Brasil,Chile,Colombia,Costa Rica,la República Dominicana,Ecuador,El Salvador,Guatemala,Honduras,México,Nicaragua,Panamá,Paraguay,Perú,Uruguay","Becas de maestría Margaret McNamara para mujeres latinoamericanas en universidades de América Latina, 2022","1. Personas que se identifiquen como mujeres y tengan como mínimo 25 años de edad al momento del cierre de la convocatoria.,2. Ser ciudadana de uno de los países elegibles por MMEG. Listado disponible en: http://www.mmeg.org/eligibility-country-list,3. No tener vínculo familiar alguno con ningún empleado del Banco Mundial, el Fondo Monetario Internacional o el Banco Interamericano de Desarrollo.,4. Estar inscrita y matriculada (no solamente aceptada) en un programa a tiempo completo o parcial (dos cursos por período académico como mínimo) en una de las siguientes universidades participantes en el Programa de MMEG en América Latina:,4.1. Centro Agronómico Tropical de Investigación y Enseñanza (CATIE), Costa Rica,4.2. FLACSO (Argentina, Brasil, Chile, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, México, Panamá, Paraguay, República Dominicana, Uruguay),4.3. INCAE (Costa Rica y Nicaragua),4.4. Universidad Austral, Argentina,4.5. Universidad Iberoamericana, México,4.6. Universidad Católica del Perú, Perú,4.7. Universidad de los Andes, Colombia,4.8. Universidad Nacional de Colombia, Colombia,4.9. Universidad Rafael Landívar, Guatemala,5. Estar inscrita y matriculada en un programa de licenciatura/pregrado, maestría, doctorado o postdoctorado.,6. Después de adjudicada la beca, la becaria deberá estar inscrita y matriculada en un programa académico de tiempo completo/parcial (dos cursos por período académico como mínimo) en el periodo enero-julio del año siguiente a la convocatoria en una de las universidades participantes en el Programa de MMEG en América Latina.","ciencias de la computación,Ingeniería","Licenciatura / Grado,Maestría / Especialidad,Doctorado,Posdoctorado",https://becas-sin-fronteras.com/beca/becas-estados-unidos-beca-margaret-mcnamara-memorial-fund-scholarship-11373/
España,"Becas para cursar Másteres Oficiales en las Universidades de Castilla y León – AUIP, 2022","1. Pertenecer a alguno de los grupos descritos en el apartado “Destinatarios”.,2. Estar residiendo en algún país de América Latina, en el momento de hacer la solicitud.,3. Estar en posesión de un título académico universitario que posibilite el acceso a los estudios de máster universitario, teniendo preferencia aquellos que tengan un título de licenciado o equivalente en un área de conocimiento afín al máster solicitado.,4. Presentar el formulario de solicitud debidamente cumplimentado, así como la documentación complementaria en el plazo establecido al efecto.,5. No haber disfrutado esta misma beca en convocatorias anteriores.,6. Tener, como máximo, 35 años de edad. En este sentido podrán optar a estas becas todos aquellos que cumplan 35 años a lo largo del presente año, es decir del 1 de enero al 31 de diciembre de 2022.,7. Haber cursado la licenciatura, grado o equivalente en alguna universidad latinoamericana, preferentemente asociada a la AUIP.,8. Cumplir todas las obligaciones que se reflejan en el punto 11 de las Bases.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-para-cursar-masteres-oficiales-en-las-universidades-de-castilla-y-leon-auip-a2987/
